Make,Model,Location,First registration,Mileage,Power,Transmission,Fuel,Drive type,Consumption,CO2 emissions,Body color,Interior color,Interior material,Body,Doors,Seats,Price
Audi,A1,Spain,2021,76950,94,Manual,Petrol,4x2,4.6,110,White,Other interior color,Other interior material,Hatchback,4/5 doors,5,19099.0
Mercedes-Benz,C 220,Germany,2022,12799,197,Automatic,Diesel,4x2,7.7,187,Silver,Black interior,Part leather interior,Station Wagon,4/5 doors,5,38399.0
Hyundai,Tucson,Germany,2016,106773,182,Manual,Diesel,4x4,5.9,154,Black,Grey interior,Cloth interior,SUV / offroad,4/5 doors,5,17949.0
BMW,320,Germany,2017,106122,181,Automatic,Petrol,4x2,7.7,187,White,Grey interior,Cloth interior,Station Wagon,4/5 doors,5,19449.0
BMW,216 Gran Tourer,Germany,2022,41400,107,Manual,Petrol,4x2,7.7,187,White,Black interior,Part leather interior,MPV,4/5 doors,5,22549.0
Volkswagen,Polo,Germany,2020,23202,94,Automatic,Petrol,4x2,4.8,109,White,Black interior,Cloth interior,Hatchback,4/5 doors,5,17799.0
Volkswagen,T-Cross,Italy,2021,33000,94,Manual,Petrol,4x2,5.8,116,White,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,17899.0
Peugeot,208,Italy,2022,27000,129,Automatic,Petrol,4x2,5.5,99,Grey,Black interior,Part leather interior,Hatchback,4/5 doors,5,19849.0
Audi,A5,Germany,2020,33851,201,Automatic,Petrol,4x2,5.6,128,Grey,Black interior,Part leather interior,Sedans / saloons,2/3 doors,4,42649.0
BMW,X3,Germany,2020,70566,188,Automatic,Diesel,4x4,7.7,187,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,38299.0
Cupra,Leon,Germany,2024,10,148,Automatic,Petrol,4x2,5.0,115,Blue,Black interior,Cloth interior,Station Wagon,4/5 doors,5,31949.0
Mercedes-Benz,GLK 220,Germany,2014,99865,168,Automatic,Diesel,4x2,7.7,187,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,23049.0
Renault,Captur,France,2015,133790,89,Manual,Diesel,4x2,3.6,95,Grey,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,10899.0
Mercedes-Benz,GLK 220,Germany,2015,103500,168,Automatic,Diesel,4x4,7.7,187,Black,Other interior color,Cloth interior,SUV / offroad,4/5 doors,5,23949.0
Audi,Q3,Germany,2024,9900,148,Automatic,Petrol,4x2,6.5,135,Grey,Black interior,Alcantara interior,SUV / offroad,4/5 doors,5,45299.0
Fiat,Fullback,Germany,2019,123761,178,Manual,Diesel,4x4,6.9,180,Brown,Black interior,Full leather interior,Pick-up,4/5 doors,5,28899.0
Mercedes-Benz,Sprinter,Netherlands,2024,7,168,Automatic,Diesel,4x2,7.7,187,White,Other interior color,Other interior material,Cargo VAN,4/5 doors,3,76249.0
Volkswagen,Tiguan,Germany,2019,96628,188,Automatic,Diesel,4x4,5.8,152,Blue,Black interior,Velour interior,SUV / offroad,4/5 doors,5,27849.0
Hyundai,i30,Germany,2019,94000,134,Manual,Diesel,4x2,4.1,108,Red,Black interior,Cloth interior,Station Wagon,4/5 doors,5,13799.0
Volkswagen,Golf Sportsvan,Germany,2020,11300,114,Manual,Petrol,4x2,5.2,118,Red,Grey interior,Cloth interior,MPV,4/5 doors,5,20049.0
Škoda,Octavia,Poland,2021,140216,114,Manual,Diesel,4x2,4.3,101,Silver,4/5 doors,Cloth interior,Station Wagon,4/5 doors,5,17749.0
Audi,A4,Germany,2018,141000,188,Automatic,Diesel,4x4,5.1,134,Black,Other interior color,Other interior material,Station Wagon,4/5 doors,5,22649.0
Ford,Kuga,Belgium,2024,5,221,Automatic,Petrol,4x2,1.0,26,White,Black interior,Part leather interior,SUV / offroad,4/5 doors,5,42249.0
Audi,A4,Germany,2020,102168,188,Automatic,Diesel,4x2,4.4,115,Black,Black interior,Cloth interior,Station Wagon,4/5 doors,5,25349.0
Volkswagen,Golf,Germany,2021,67000,148,Automatic,Diesel,4x2,4.0,106,Grey,Grey interior,Cloth interior,Station Wagon,4/5 doors,5,24549.0
Citroën,C4 Picasso,Austria,2017,161035,118,Automatic,Diesel,4x2,3.8,103,Grey,Other interior color,Other interior material,MPV,4/5 doors,5,14099.0
Volkswagen,Passat,Germany,2024,500,148,Automatic,Diesel,4x2,5.0,113,White,Black interior,Full leather interior,Station Wagon,4/5 doors,5,51599.0
Ford,Transit Custom,France,2024,10,134,Manual,Diesel,4x2,6.5,169,White,Other interior color,Other interior material,Cargo VAN,4/5 doors,6,40549.0
Ford,Puma,Germany,2021,44763,153,Automatic,Petrol,4x2,5.7,102,Red,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,24099.0
Hyundai,Kona,Germany,2024,0,135,Manual,Petrol,4x2,5.4,124,White,Other interior color,Cloth interior,SUV / offroad,4/5 doors,5,28399.0
Alfa Romeo,Stelvio,Germany,2018,37878,276,Automatic,Petrol,4x4,7.9,182,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,30449.0
BMW,320,Germany,2022,112950,188,Automatic,Diesel,4x2,7.7,187,White,Black interior,Cloth interior,Station Wagon,4/5 doors,5,25649.0
Audi,A4,Germany,2023,8207,161,Automatic,Diesel,4x2,4.1,108,Green,Black interior,Full leather interior,Station Wagon,4/5 doors,5,49499.0
Volkswagen,Tiguan,Germany,2017,107100,148,Automatic,Diesel,4x4,5.7,147,Black,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,21949.0
Jeep,Renegade,France,2021,32580,129,Manual,Diesel,4x2,4.7,125,4/5 doors,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,18999.0
Dacia,Dokker,Germany,2019,123658,107,Manual,LPG,4x2,7.7,187,Black,Other interior color,Cloth interior,Cargo VAN,4/5 doors,5,13599.0
Ford,Focus,Austria,2024,12000,114,Automatic,Diesel,4x2,4.5,117,White,Other interior color,Other interior material,Station Wagon,4/5 doors,5,31949.0
Audi,A6,Poland,2024,1,201,Automatic,Diesel,4x4,4.8,127,Black,4/5 doors,4/5 doors,Sedans / saloons,4/5 doors,5,58149.0
Kia,Picanto,Netherlands,2021,58705,99,Manual,Petrol,4x2,5.1,116,Black,Other interior color,Other interior material,Hatchback,4/5 doors,5,17399.0
Audi,Q5,Italy,2024,1,201,Automatic,Diesel,4x4,5.3,140,Grey,Grey interior,Other interior material,SUV / offroad,4/5 doors,5,75899.0
Mercedes-Benz,CLA 250 Shooting Brake,Germany,2021,20679,221,Automatic,Petrol,4x2,7.7,187,Black,Black interior,Full leather interior,Station Wagon,4/5 doors,5,33499.0
Ford,Focus,Germany,2024,4229,153,Automatic,Petrol,4x2,5.2,108,Black,Other interior color,Cloth interior,Sedans / saloons,4/5 doors,5,26099.0
Seat,Leon,Poland,2021,101391,148,Automatic,Diesel,4x2,4.1,107,White,4/5 doors,4/5 doors,Station Wagon,4/5 doors,5,20649.0
Audi,A4,Belgium,2024,9964,148,Automatic,Petrol,4x2,5.7,131,Grey,Other interior color,Other interior material,Station Wagon,4/5 doors,5,41949.0
Citroën,C3 Aircross,Spain,2022,32000,109,Manual,Petrol,4x2,6.0,115,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,15499.0
Hyundai,Santa Fe,Germany,2020,53500,197,Automatic,Diesel,4x4,6.1,160,Blue,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,35249.0
Volkswagen,Golf,Germany,2022,33135,296,Automatic,Petrol,4x2,6.6,151,White,Black interior,Alcantara interior,Hatchback,4/5 doors,5,34149.0
Volkswagen,T-Cross,Italy,2021,39841,94,Manual,Petrol,4x2,5.8,116,Grey,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,19949.0
Audi,A1,Belgium,2023,14347,109,Automatic,Petrol,4x2,4.7,107,Blue,Black interior,Cloth interior,Hatchback,4/5 doors,5,25849.0
BMW,M3,Germany,2024,0,523,Automatic,Petrol,4x4,10.0,248,Grey,Black interior,Full leather interior,Station Wagon,4/5 doors,5,108199.0
Ford,Focus,Germany,2024,16450,123,Manual,Petrol,4x2,5.3,108,Black,Black interior,Cloth interior,Station Wagon,4/5 doors,5,24649.0
Mercedes-Benz,A 250,Netherlands,2018,68748,221,Automatic,Petrol,4x2,6.2,141,Grey,Black interior,Cloth interior,Hatchback,4/5 doors,5,29399.0
Volkswagen,T-Roc,Germany,2022,15900,114,Manual,Diesel,4x2,4.7,113,Red,Black interior,Alcantara interior,SUV / offroad,4/5 doors,5,29849.0
Renault,Master,Netherlands,2024,19,148,Manual,Diesel,4x2,12.8,183,White,Other interior color,Other interior material,Cargo VAN,4/5 doors,3,57249.0
Volvo,XC90,Germany,2023,19900,232,Automatic,Diesel,4x4,7.7,187,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,61599.0
Opel,Astra,Germany,2023,12990,129,Automatic,Petrol,4x4,4.3,99,Grey,Other interior color,Alcantara interior,Hatchback,4/5 doors,5,34199.0
Audi,R8,Germany,2024,16200,612,Automatic,Petrol,4x4,13.1,297,Grey,Black interior,Full leather interior,Coupe,2/3 doors,2,184349.0
Volkswagen,Tiguan,Germany,2024,6173,148,Manual,Diesel,4x2,4.6,121,White,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,41149.0
Volvo,V60,Netherlands,2020,143097,208,Automatic,Petrol,4x2,6.2,141,Black,Black interior,Full leather interior,Station Wagon,4/5 doors,5,31549.0
Audi,A5,Poland,2019,103000,188,Automatic,Petrol,4x2,5.9,131,Black,4/5 doors,4/5 doors,Sedans / saloons,2/3 doors,5,27599.0
BMW,320,Italy,2024,4000,188,Automatic,Diesel,4x2,4.2,109,Grey,Black interior,Part leather interior,Station Wagon,4/5 doors,5,48349.0
Hyundai,i20,France,2024,10,99,Manual,Petrol,4x2,4.5,104,Green,Other interior color,Other interior material,Hatchback,4/5 doors,5,17749.0
MINI,Cooper D Countryman,Austria,2024,12000,148,Automatic,Diesel,4x2,4.8,126,White,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,47649.0
Hyundai,Kona,Germany,2024,0,135,Automatic,Petrol,4x2,5.4,124,White,Other interior color,Cloth interior,SUV / offroad,4/5 doors,5,31749.0
Ford,Puma,Austria,2023,18000,123,Manual,Petrol,4x2,5.6,99,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,24099.0
BMW,X1,Spain,2022,40000,148,Automatic,Diesel,4x2,4.3,114,Grey,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,28899.0
Volkswagen,Arteon,Germany,2021,74665,315,Automatic,Petrol,4x4,8.9,176,Grey,Black interior,Alcantara interior,Sedans / saloons,4/5 doors,5,38999.0
Volkswagen,Golf,Germany,2024,1,148,Automatic,Petrol,4x2,5.2,119,Grey,Black interior,Velour interior,Hatchback,4/5 doors,5,42599.0
Volkswagen,Passat,France,2024,10,148,Automatic,Diesel,4x2,5.0,113,Black,Other interior color,Other interior material,Station Wagon,4/5 doors,5,43699.0
Hyundai,Tucson,Germany,2024,300,158,Automatic,Petrol,4x2,5.5,125,Green,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,36949.0
Volkswagen,Caddy,Germany,2023,24704,121,Manual,Diesel,4x2,4.7,124,Grey,Black interior,Cloth interior,Cargo VAN,4/5 doors,2,29449.0
Audi,Q2,Germany,2020,90164,148,Automatic,Diesel,4x4,5.3,134,Black,Other interior color,Cloth interior,SUV / offroad,4/5 doors,5,26749.0
Audi,RS3,Germany,2024,10,394,Automatic,Petrol,4x4,8.2,188,Grey,Black interior,Other interior material,Sedans / saloons,4/5 doors,5,80349.0
Volkswagen,Caddy,Germany,2020,40737,101,Manual,Diesel,4x2,5.5,143,Silver,Black interior,Cloth interior,Cargo VAN,4/5 doors,5,19399.0
Ford,Ranger,Germany,2024,2000,202,Automatic,Diesel,4x4,6.9,179,Grey,Black interior,Full leather interior,Pick-up,4/5 doors,5,56749.0
Cupra,4/5 doors,Germany,2024,2500,261,Automatic,Petrol,4x4,8.4,199,Grey,Other interior color,Cloth interior,SUV / offroad,4/5 doors,5,59049.0
Mercedes-Benz,Sprinter,Netherlands,2021,45337,141,Automatic,Diesel,4x2,7.7,187,Grey,Grey interior,Cloth interior,Cargo VAN,4/5 doors,3,54849.0
Seat,Ibiza,Germany,2024,24998,109,Automatic,Petrol,4x2,4.8,110,Black,Black interior,Cloth interior,Hatchback,4/5 doors,5,21349.0
Toyota,Aygo X,Poland,2023,16929,71,Manual,Petrol,4x2,7.7,187,Red,4/5 doors,4/5 doors,SUV / offroad,4/5 doors,4,17499.0
Fiat,Tipo,Italy,2021,68000,99,Manual,Petrol,4x2,5.3,125,Blue,Other interior color,Other interior material,Sedans / saloons,4/5 doors,5,15199.0
MINI,ONE,Germany,2021,41564,101,Manual,Petrol,4x2,5.5,122,Black,Black interior,Cloth interior,Hatchback,2/3 doors,5,18649.0
Mercedes-Benz,Citan,Netherlands,2020,68897,80,Manual,Diesel,4x2,7.7,187,White,Grey interior,Cloth interior,Cargo VAN,4/5 doors,2,18599.0
Opel,Combo,Germany,2019,105650,75,Manual,Diesel,4x2,4.2,111,Black,Black interior,Cloth interior,Cargo VAN,4/5 doors,5,13799.0
Audi,Q5,Germany,2024,16026,201,Automatic,Diesel,4x4,5.4,142,Grey,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,47999.0
Opel,Astra,France,2020,98610,103,Manual,Diesel,4x2,3.4,90,Black,Grey interior,Cloth interior,Sedans / saloons,4/5 doors,5,14199.0
Hyundai,i20,France,2024,10,99,Manual,Petrol,4x2,4.5,104,Black,Other interior color,Other interior material,Hatchback,4/5 doors,5,18849.0
Opel,Grandland,Germany,2024,50,129,Automatic,Petrol,4x2,4.9,112,White,Black interior,Alcantara interior,SUV / offroad,4/5 doors,5,29699.0
Volkswagen,Touareg,Germany,2017,125000,259,Automatic,Diesel,4x4,6.9,180,White,Beige interior,Full leather interior,SUV / offroad,4/5 doors,5,33149.0
BMW,X1,Germany,2020,59877,189,Automatic,Petrol,4x2,7.7,187,Black,Grey interior,Cloth interior,SUV / offroad,4/5 doors,5,31649.0
MINI,Cooper Countryman,Italy,2023,9908,134,Automatic,Petrol,4x2,5.9,134,Silver,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,28199.0
Ford,Focus,Germany,2024,0,123,Manual,Petrol,4x2,5.3,108,Blue,Other interior color,Cloth interior,Station Wagon,4/5 doors,5,36299.0
Kia,Picanto,Germany,2024,10,62,Manual,Petrol,4x2,4.9,111,White,Black interior,Cloth interior,Hatchback,4/5 doors,5,16849.0
Hyundai,i30,Poland,2022,53908,109,Manual,Petrol,4x2,5.6,127,Silver,4/5 doors,Cloth interior,Hatchback,4/5 doors,5,15849.0
Volkswagen,T7 Multivan,Germany,2024,0,148,Automatic,Diesel,4x2,5.4,143,Black,Other interior color,Velour interior,MPV/VAN,4/5 doors,7,83149.0
Kia,Stonic,Spain,2022,67000,83,Manual,Petrol,4x2,5.1,116,Red,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,16049.0
BMW,X4,Germany,2024,10,355,Automatic,Petrol,4x4,9.2,208,Black,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,88849.0
Audi,A5,Germany,2021,11708,201,Automatic,Petrol,4x2,6.3,143,Silver,Black interior,Full leather interior,Cabriolet,2/3 doors,4,40549.0
Mercedes-Benz,Vito,Belgium,2021,73969,134,Automatic,Diesel,4x2,5.8,154,White,Other interior color,Other interior material,Cargo VAN,4/5 doors,3,28999.0
Citroën,C4,Austria,2023,23000,129,Manual,Petrol,4x2,7.7,187,White,Other interior color,Other interior material,Hatchback,4/5 doors,5,23149.0
Volkswagen,Polo,Belgium,2022,15260,94,Automatic,Petrol,4x2,4.6,105,Black,Black interior,Cloth interior,Hatchback,4/5 doors,5,21599.0
Opel,Crossland X,Netherlands,2019,38516,110,Manual,Petrol,4x2,4.8,109,Grey,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,16549.0
Nissan,Qashqai,Italy,2023,13317,156,Automatic,Petrol,4x2,7.7,187,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,32349.0
Land Rover,Range Rover,Germany,2019,123020,335,Automatic,Diesel,4x4,9.4,247,Black,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,67699.0
BMW,320,Germany,2024,25640,188,Automatic,Diesel,4x2,7.7,187,Grey,Black interior,Alcantara interior,Station Wagon,4/5 doors,5,43999.0
Audi,A3,Italy,2023,22731,148,Automatic,Petrol,4x2,5.0,109,White,Black interior,Cloth interior,Sedans / saloons,4/5 doors,5,33349.0
Volkswagen,T-Roc,Italy,2021,25082,148,Manual,Petrol,4x2,5.4,123,Grey,Black interior,Part leather interior,SUV / offroad,4/5 doors,5,25199.0
Alfa Romeo,Stelvio,Italy,2021,77034,188,Automatic,Diesel,4x4,5.6,146,Red,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,29299.0
MINI,John Cooper Works Cabrio,Germany,2021,28463,228,Automatic,Petrol,4x2,7.3,166,Green,Black interior,Cloth interior,Cabriolet,2/3 doors,4,36249.0
Volkswagen,Tiguan,Netherlands,2024,14028,148,Automatic,Petrol,4x2,5.8,133,Grey,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,48149.0
Opel,Karl,Netherlands,2019,14573,72,Manual,Petrol,4x2,7.7,187,Blue,Black interior,Cloth interior,Hatchback,4/5 doors,5,12849.0
Kia,Ceed,Germany,2024,10,138,Automatic,Petrol,4x2,6.0,137,Black,Other interior color,Cloth interior,Hatchback,4/5 doors,5,28849.0
BMW,X3 M,Germany,2023,27257,503,Automatic,Petrol,4x4,11.0,253,4/5 doors,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,83749.0
Citroën,C-Elysée,Poland,2018,152974,114,Manual,LPG,4x2,7.7,187,Grey,4/5 doors,4/5 doors,Sedans / saloons,4/5 doors,5,7549.0
BMW,216 Gran Coupé,Belgium,2020,64842,114,Automatic,Diesel,4x2,7.7,187,Black,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,27249.0
Volkswagen,Caddy,Germany,2024,10,121,Automatic,Diesel,4x2,4.6,122,Black,Other interior color,Cloth interior,Cargo VAN,4/5 doors,5,43049.0
Fiat,Tipo,Poland,2020,67000,94,Manual,Petrol,4x2,5.6,133,White,4/5 doors,Cloth interior,Sedans / saloons,4/5 doors,5,11249.0
Volkswagen,T6 Transporter,Netherlands,2024,34,148,Automatic,Diesel,4x2,6.0,159,Grey,Black interior,Full leather interior,Cargo VAN,4/5 doors,3,72599.0
Škoda,Kamiq,Austria,2024,3500,114,Automatic,Petrol,4x2,5.0,113,4/5 doors,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,28849.0
Volkswagen,Caddy,Belgium,2015,166439,103,Manual,Petrol,4x2,6.3,149,Grey,Black interior,Cloth interior,Cargo VAN,4/5 doors,7,11149.0
Citroën,C3,Slovakia,2022,32530,109,Automatic,Petrol,4x2,4.7,112,White,4/5 doors,4/5 doors,Hatchback,4/5 doors,5,16699.0
Audi,A3,Italy,2021,74350,148,Automatic,Diesel,4x2,3.9,102,Black,Black interior,Cloth interior,Sedans / saloons,4/5 doors,5,31299.0
Mercedes-Benz,C 220,Germany,2018,136186,168,Automatic,Diesel,4x2,7.7,187,White,Black interior,Part leather interior,Station Wagon,4/5 doors,5,20999.0
Ford,Focus,Germany,2020,113000,118,Automatic,Diesel,4x2,4.7,117,Silver,Other interior color,Other interior material,Station Wagon,4/5 doors,5,14149.0
Fiat,Talento,Italy,2021,98000,118,Manual,Diesel,4x2,5.4,143,White,Other interior color,Other interior material,Cargo VAN,4/5 doors,3,14499.0
Hyundai,i20,France,2024,10,99,Automatic,Petrol,4x2,4.5,104,Green,Other interior color,Other interior material,Hatchback,4/5 doors,5,22449.0
Volkswagen,T-Roc,Belgium,2024,15,148,Automatic,Petrol,4x2,6.2,123,Grey,Grey interior,Alcantara interior,SUV / offroad,4/5 doors,5,35549.0
Škoda,Octavia,Italy,2021,45737,109,Manual,Petrol,4x2,4.7,107,Grey,Grey interior,Cloth interior,Station Wagon,4/5 doors,5,17449.0
Fiat,Ducato,Netherlands,2024,11,138,Manual,Diesel,4x2,7.9,209,White,Other interior color,Cloth interior,Cargo VAN,4/5 doors,3,42249.0
Hyundai,Genesis,Germany,2016,65675,311,Automatic,Petrol,4x4,11.6,270,Black,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,23199.0
Volkswagen,Caddy,Germany,2020,110800,148,Automatic,Diesel,4x2,5.4,141,White,Black interior,Cloth interior,Cargo VAN,4/5 doors,5,25649.0
Opel,Corsa,Germany,2021,18100,99,Manual,Petrol,4x2,4.3,98,White,Black interior,Alcantara interior,Hatchback,4/5 doors,5,19899.0
BMW,X1,France,2020,84100,135,Manual,Petrol,4x2,5.9,140,4/5 doors,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,26299.0
Cupra,Leon,Germany,2024,90,296,Automatic,Petrol,4x2,6.7,152,White,Black interior,Cloth interior,Hatchback,4/5 doors,5,35099.0
Renault,Clio,France,2021,21943,89,Manual,Petrol,4x2,5.2,112,4/5 doors,Other interior color,Other interior material,Hatchback,4/5 doors,5,15349.0
Bentley,Bentayga,Germany,2024,9900,542,Automatic,Petrol,4x4,7.7,187,Red,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,264649.0
BMW,M4,Luxembourg,2022,54,543,Automatic,Petrol,4x2,7.7,187,Grey,Black interior,Full leather interior,Coupe,2/3 doors,2,184649.0
BMW,X3,Austria,2024,17667,188,Automatic,Diesel,4x4,5.8,155,Grey,Black interior,Other interior material,SUV / offroad,4/5 doors,5,60699.0
Renault,Captur,Germany,2024,18515,90,Manual,Petrol,4x2,5.4,122,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,18749.0
Land Rover,Defender,Germany,2021,44973,237,Automatic,Diesel,4x4,7.6,199,Black,Other interior color,Cloth interior,SUV / offroad,4/5 doors,5,65349.0
Volkswagen,Touareg,Germany,2023,31950,282,Automatic,Diesel,4x4,8.2,184,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,69099.0
Audi,Q3,Germany,2024,10330,148,Automatic,Petrol,4x2,6.5,135,Grey,Black interior,Part leather interior,SUV / offroad,4/5 doors,5,50049.0
Škoda,Kamiq,Italy,2024,0,114,Automatic,Petrol,4x2,5.0,113,White,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,22449.0
Nissan,Qashqai,Germany,2021,30295,156,Automatic,Petrol,4x2,5.8,122,White,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,24649.0
Suzuki,Ignis,Germany,2020,22700,82,Automatic,Petrol,4x2,5.4,97,White,Other interior color,Cloth interior,SUV / offroad,4/5 doors,4,16949.0
Volkswagen,T-Cross,Netherlands,2020,75564,94,Manual,Petrol,4x2,5.8,116,Grey,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,19549.0
Ford,Bronco,Germany,2024,5,330,Automatic,Petrol,4x4,13.4,319,Green,Grey interior,Part leather interior,SUV / offroad,4/5 doors,5,74999.0
Citroën,Berlingo,Belgium,2020,60000,101,Manual,Diesel,4x2,4.4,111,White,Grey interior,Cloth interior,Cargo VAN,4/5 doors,2,11399.0
Mercedes-Benz,A 200,Belgium,2020,88950,161,Automatic,Petrol,4x2,5.3,122,Black,Black interior,Part leather interior,Sedans / saloons,4/5 doors,5,29499.0
