Make,Model,Location,First registration,Mileage,Power,Transmission,Fuel,Drive type,Consumption,CO2 emissions,Body color,Interior color,Interior material,Body,Doors,Seats,Price
Porsche,992,Italy,12/2022,2 240 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,Grey,Other interior color,Part leather interior,Coupe,2/3 doors,2.0,302249.0
Mercedes-Benz,S 580,Germany,5/2024,33 km,496 hp,Automatic,Petrol,4x4,11.2 l/100km,254 g/km,Black,Beige interior,Full leather interior,Sedans / saloons,4/5 doors,4.0,302199.0
Mercedes-Benz,G 63 AMG,Germany,8/2024,50 km,577 hp,Automatic,Petrol,4x4,15.6 l/100km,373 g/km,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,301099.0
Bentley,Flying Spur,Netherlands,6/2024,6 500 km,542 hp,Automatic,Petrol,4x4,,288 g/km,Black,Other interior color,Full leather interior,Sedans / saloons,4/5 doors,5.0,301099.0
Porsche,992,Italy,11/2022,31 986 km,641 hp,Automatic,Petrol,4x4,11.5 l/100km,254 g/km,Black,Black interior,Full leather interior,Coupe,2/3 doors,2.0,301099.0
Ferrari,Roma,Italy,3/2021,9 900 km,612 hp,Automatic,Petrol,4x2,10.7 l/100km,234 g/km,Grey,Black interior,Full leather interior,Coupe,2/3 doors,4.0,301099.0
Porsche,992,Italy,8/2023,800 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,Blue,Black interior,Part leather interior,Coupe,2/3 doors,2.0,301099.0
Maserati,MC20,Germany,3/2022,50 km,621 hp,Automatic,Petrol,4x2,12.4 l/100km,261 g/km,,Brown interior,Alcantara interior,Coupe,2/3 doors,2.0,301099.0
Porsche,992,Spain,6/2024,900 km,641 hp,Automatic,Petrol,4x4,11.7 l/100km,257 g/km,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,4.0,300999.0
Bentley,Bentayga,Belgium,7/2024,50 km,542 hp,Automatic,Petrol,4x4,11.4 l/100km,294 g/km,Green,Black interior,Full leather interior,SUV / offroad,4/5 doors,4.0,300899.0
Aston Martin,DBS,Spain,11/2021,7 500 km,715 hp,Automatic,Petrol,4x2,12.3 l/100km,294 g/km,White,Other interior color,Other interior material,Coupe,2/3 doors,4.0,300899.0
Ferrari,812,Italy,5/2020,28 500 km,784 hp,Automatic,Petrol,4x2,16.1 l/100km,366 g/km,Black,Beige interior,Full leather interior,Coupe,2/3 doors,2.0,300849.0
Lamborghini,Urus,Italy,7/2022,1 000 km,641 hp,Automatic,Petrol,4x4,13.9 l/100km,325 g/km,Green,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,300849.0
Lamborghini,Huracan,France,1/2018,18 000 km,630 hp,Automatic,Petrol,4x4,14.8 l/100km,314 g/km,Silver,Black interior,Alcantara interior,Coupe,2/3 doors,2.0,300849.0
Porsche,991,Germany,7/2014,8 522 km,394 hp,Automatic,Petrol,4x2,9.5 l/100km,224 g/km,Orange,Grey interior,Full leather interior,Coupe,2/3 doors,4.0,300849.0
Porsche,992,Austria,4/2022,4 000 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,Blue,Black interior,Part leather interior,Coupe,2/3 doors,2.0,300849.0
Aston Martin,DB11,Poland,1/2022,7 200 km,503 hp,Automatic,Petrol,4x2,9.6 l/100km,230 g/km,Green,,Full leather interior,Coupe,2/3 doors,4.0,300849.0
Lamborghini,Urus,Italy,4/2022,18 100 km,641 hp,Automatic,Petrol,4x4,13.6 l/100km,325 g/km,Blue,Black interior,Full leather interior,SUV / offroad,4/5 doors,4.0,300849.0
Ferrari,Portofino,Spain,4/2023,13 300 km,612 hp,Automatic,Petrol,4x2,11.7 l/100km,235 g/km,Yellow,Other interior color,Other interior material,Cabriolet,2/3 doors,4.0,300799.0
Ferrari,F8,Netherlands,6/2021,14 200 km,711 hp,Automatic,Petrol,4x2,12.1 l/100km,289 g/km,Blue,Black interior,Part leather interior,Coupe,2/3 doors,2.0,300799.0
Lamborghini,Urus,France,6/2019,8 586 km,641 hp,Automatic,Petrol,4x4,13.6 l/100km,325 g/km,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,300749.0
Maserati,MC20,Germany,8/2024,30 km,621 hp,Automatic,Petrol,4x2,10.9 l/100km,261 g/km,Black,Other interior color,Alcantara interior,Coupe,2/3 doors,2.0,300699.0
Porsche,992,Germany,9/2023,6 000 km,641 hp,Automatic,Petrol,4x4,11.7 l/100km,257 g/km,Blue,Grey interior,Full leather interior,Cabriolet,2/3 doors,4.0,296349.0
Lamborghini,Huracan,Germany,9/2020,12 100 km,602 hp,Automatic,Petrol,4x2,14 l/100km,335 g/km,Orange,Black interior,Full leather interior,Cabriolet,2/3 doors,2.0,296349.0
Ferrari,Roma,Germany,5/2023,650 km,612 hp,Automatic,Petrol,4x2,11.2 l/100km,234 g/km,Blue,Brown interior,Full leather interior,Coupe,2/3 doors,4.0,296349.0
Ferrari,Roma,Germany,6/2022,8 290 km,612 hp,Automatic,Petrol,4x2,9.8 l/100km,234 g/km,,Brown interior,Full leather interior,Coupe,2/3 doors,4.0,296349.0
Bentley,Flying Spur,Germany,4/2024,2 800 km,542 hp,Automatic,Petrol,4x4,12.7 l/100km,288 g/km,Green,Brown interior,Full leather interior,Sedans / saloons,4/5 doors,5.0,296349.0
Land Rover,Range Rover,Germany,8/2024,20 km,606 hp,Automatic,Petrol,4x4,11.7 l/100km,272 g/km,Grey,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5.0,296349.0
Bentley,Bentayga,Germany,3/2024,2 500 km,542 hp,Automatic,Petrol,4x4,12.8 l/100km,294 g/km,Brown,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,296349.0
Bentley,Continental GTC,Germany,6/2023,3 500 km,542 hp,Automatic,Petrol,4x4,,,White,Beige interior,Full leather interior,Cabriolet,2/3 doors,4.0,296349.0
Land Rover,Range Rover,Germany,10/2024,2 000 km,606 hp,Automatic,Petrol,4x4,11.9 l/100km,272 g/km,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,4.0,296349.0
Audi,RS6,Germany,7/2024,3 900 km,621 hp,Automatic,Petrol,4x4,12.1 l/100km,263 g/km,Grey,Black interior,Alcantara interior,Station Wagon,4/5 doors,5.0,296349.0
Lamborghini,Urus,Germany,4/2022,30 000 km,641 hp,Automatic,Petrol,4x4,13.6 l/100km,325 g/km,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,296349.0
Mercedes-Benz,G 63 AMG,Germany,9/2024,20 km,597 hp,Automatic,Petrol,4x4,14.6 l/100km,335 g/km,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,296299.0
Porsche,Panamera,Poland,1/2024,3 135 km,671 hp,Automatic,Petrol,4x4,12.9 l/100km,251 g/km,Green,,,Sedans / saloons,4/5 doors,4.0,296249.0
Ferrari,Roma,Germany,11/2024,76 km,612 hp,Automatic,Petrol,4x2,9.8 l/100km,234 g/km,Green,Brown interior,Full leather interior,Coupe,2/3 doors,4.0,296199.0
McLaren,720S,Netherlands,10/2021,17 350 km,711 hp,Automatic,Petrol,4x2,,,Blue,Black interior,Part leather interior,Cabriolet,2/3 doors,2.0,296199.0
Lamborghini,Huracan,Italy,1/2021,13 401 km,630 hp,Automatic,Petrol,4x4,13.7 l/100km,332 g/km,,Other interior color,Full leather interior,Coupe,2/3 doors,2.0,296199.0
Mercedes-Benz,SL 63 AMG,Netherlands,1/2024,15 km,577 hp,Automatic,Petrol,4x2,,,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,2.0,296149.0
Mercedes-Benz,G 63 AMG,Germany,8/2024,80 km,577 hp,Automatic,Petrol,4x4,15.6 l/100km,373 g/km,Green,Beige interior,Full leather interior,SUV / offroad,4/5 doors,5.0,296099.0
Mercedes-Benz,G 63 AMG,Germany,8/2024,12 km,597 hp,Automatic,Petrol,4x4,14.8 l/100km,335 g/km,Grey,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5.0,296099.0
Mercedes-Benz,G 63 AMG,Germany,8/2024,80 km,577 hp,Automatic,Petrol,4x4,14.9 l/100km,373 g/km,,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5.0,296099.0
Ferrari,F8,Luxembourg,6/2020,19 815 km,711 hp,Automatic,Petrol,4x2,12.1 l/100km,289 g/km,Red,Black interior,Full leather interior,Coupe,2/3 doors,2.0,291499.0
Bentley,Continental GT,Italy,2/2023,29 000 km,650 hp,Automatic,Petrol,4x4,13.3 l/100km,317 g/km,Grey,Other interior color,Full leather interior,Coupe,2/3 doors,4.0,291499.0
Porsche,991,France,6/2023,3 000 km,641 hp,Automatic,Petrol,4x2,11.5 l/100km,254 g/km,Grey,Black interior,,Coupe,2/3 doors,4.0,291499.0
Porsche,992,France,7/2021,16 500 km,641 hp,Automatic,Petrol,4x2,11.7 l/100km,257 g/km,Black,Black interior,,Cabriolet,2/3 doors,4.0,291499.0
McLaren,720S,France,3/2019,19 990 km,711 hp,Automatic,Petrol,4x2,10.7 l/100km,249 g/km,Blue,Beige interior,Full leather interior,Cabriolet,2/3 doors,2.0,291499.0
Lamborghini,Huracan,Italy,5/2021,9 300 km,630 hp,Automatic,Petrol,4x4,13.9 l/100km,332 g/km,Grey,Other interior color,Full leather interior,Coupe,2/3 doors,2.0,291499.0
Porsche,992,France,11/2020,3 500 km,444 hp,Automatic,Petrol,4x2,9.8 l/100km,223 g/km,Red,Beige interior,,Cabriolet,2/3 doors,4.0,291499.0
Lamborghini,Huracan,Germany,11/2018,12 000 km,630 hp,Automatic,Petrol,4x4,14.7 l/100km,352 g/km,Green,Black interior,Alcantara interior,Cabriolet,2/3 doors,2.0,291499.0
Porsche,992,Netherlands,8/2024,4 107 km,641 hp,Automatic,Petrol,4x4,11.5 l/100km,254 g/km,Black,Black interior,Full leather interior,Coupe,2/3 doors,4.0,291449.0
Audi,RSQ8,Netherlands,11/2024,3 610 km,632 hp,Automatic,Petrol,4x4,12.1 l/100km,277 g/km,,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,291449.0
Porsche,992,Netherlands,4/2023,1 676 km,473 hp,Automatic,Petrol,4x4,10.6 l/100km,226 g/km,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,4.0,291449.0
Porsche,992,Belgium,4/2024,9 000 km,641 hp,Automatic,Petrol,4x4,11.5 l/100km,254 g/km,Black,Beige interior,Full leather interior,Coupe,2/3 doors,4.0,291449.0
Porsche,992,Netherlands,1/2022,5 223 km,641 hp,Automatic,Petrol,4x4,11.7 l/100km,257 g/km,Blue,Black interior,Full leather interior,Cabriolet,2/3 doors,4.0,291449.0
Lamborghini,Urus,Netherlands,10/2020,39 203 km,641 hp,Automatic,Petrol,4x4,13.6 l/100km,325 g/km,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,291449.0
Porsche,992,Netherlands,10/2022,3 500 km,641 hp,Automatic,Petrol,4x4,11.5 l/100km,254 g/km,Black,Black interior,Full leather interior,Coupe,2/3 doors,4.0,291449.0
Bentley,Continental GT,Netherlands,8/2019,27 500 km,626 hp,Automatic,Petrol,4x4,14.5 l/100km,347 g/km,Black,Other interior color,Full leather interior,Coupe,2/3 doors,4.0,291449.0
Porsche,992,Spain,7/2023,7 800 km,641 hp,Automatic,Petrol,4x4,11.5 l/100km,254 g/km,Grey,Other interior color,Other interior material,Coupe,2/3 doors,4.0,291449.0
McLaren,600LT,Netherlands,4/2019,25 000 km,591 hp,Automatic,Petrol,4x2,,,Black,Black interior,Alcantara interior,Cabriolet,2/3 doors,2.0,291449.0
Mercedes-Benz,G 63 AMG,Netherlands,1/2024,15 km,577 hp,Automatic,Petrol,4x4,15.6 l/100km,373 g/km,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,291449.0
Bentley,Continental GTC,Belgium,9/2022,13 888 km,650 hp,Automatic,Petrol,4x4,14.3 l/100km,326 g/km,Green,Beige interior,Full leather interior,Cabriolet,2/3 doors,4.0,291449.0
Mercedes-Benz,S 680,Germany,7/2024,50 km,603 hp,Automatic,Petrol,4x4,14.3 l/100km,301 g/km,Black,Brown interior,Full leather interior,Sedans / saloons,4/5 doors,4.0,289549.0
Porsche,992,Spain,9/2024,50 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,Blue,Other interior color,Other interior material,Coupe,2/3 doors,4.0,289499.0
Aston Martin,DB12,Spain,5/2024,90 km,671 hp,Automatic,Petrol,4x2,11.6 l/100km,278 g/km,Blue,Other interior color,Other interior material,Coupe,2/3 doors,4.0,289499.0
Aston Martin,DBS,Spain,6/2020,7 500 km,715 hp,Automatic,Petrol,4x2,12.3 l/100km,294 g/km,Black,Other interior color,Other interior material,Coupe,2/3 doors,4.0,289499.0
Porsche,992,Netherlands,1/2021,44 114 km,641 hp,Automatic,Petrol,4x4,11.7 l/100km,257 g/km,White,Black interior,Full leather interior,Cabriolet,2/3 doors,4.0,289399.0
Mercedes-Benz,GLS 600,Spain,12/2023,2 000 km,550 hp,Automatic,Petrol,4x4,,,,Other interior color,Other interior material,SUV / offroad,4/5 doors,7.0,289299.0
Porsche,992,Spain,10/2021,12 309 km,641 hp,Automatic,Petrol,4x4,11.5 l/100km,254 g/km,Orange,Other interior color,Other interior material,Coupe,2/3 doors,4.0,289299.0
Porsche,992,Austria,5/2020,40 000 km,641 hp,Automatic,Petrol,4x4,11.7 l/100km,257 g/km,Grey,Other interior color,Full leather interior,Cabriolet,2/3 doors,4.0,289299.0
Porsche,Cayman,Italy,5/2023,549 km,493 hp,Automatic,Petrol,4x2,12.3 l/100km,299 g/km,Grey,Other interior color,Full leather interior,Coupe,2/3 doors,2.0,289149.0
Porsche,Cayman,Italy,7/2024,100 km,493 hp,Automatic,Petrol,4x2,12.3 l/100km,299 g/km,Yellow,Black interior,Full leather interior,Coupe,2/3 doors,2.0,289149.0
Porsche,Cayman,Italy,7/2024,100 km,493 hp,Automatic,Petrol,4x2,12.3 l/100km,299 g/km,Blue,Other interior color,Full leather interior,Coupe,2/3 doors,2.0,289149.0
Mercedes-Benz,S 680,Germany,8/2024,50 km,603 hp,Automatic,Petrol,4x4,12.6 l/100km,301 g/km,Black,Beige interior,Full leather interior,Sedans / saloons,4/5 doors,5.0,289149.0
Ferrari,Portofino,Italy,4/2022,6 500 km,612 hp,Automatic,Petrol,4x2,9.8 l/100km,235 g/km,Black,Brown interior,Full leather interior,Cabriolet,2/3 doors,4.0,289049.0
Ferrari,Portofino,Italy,4/2022,6 500 km,612 hp,Automatic,Petrol,4x2,9.8 l/100km,235 g/km,Blue,Brown interior,Full leather interior,Cabriolet,2/3 doors,4.0,289049.0
Mercedes-Benz,G 63 AMG,Germany,6/2024,90 km,577 hp,Automatic,Petrol,4x4,15.6 l/100km,373 g/km,Blue,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5.0,288999.0
Ferrari,Roma,Netherlands,11/2023,2 605 km,612 hp,Automatic,Petrol,4x2,9.8 l/100km,234 g/km,Green,Black interior,Part leather interior,Coupe,2/3 doors,4.0,288949.0
Ferrari,F8,Germany,6/2020,20 900 km,711 hp,Automatic,Petrol,4x2,12.1 l/100km,289 g/km,Red,Black interior,Full leather interior,Coupe,2/3 doors,2.0,288849.0
Porsche,992,Luxembourg,6/2023,10 900 km,641 hp,Automatic,Petrol,4x4,11.7 l/100km,257 g/km,Grey,Grey interior,Full leather interior,Cabriolet,2/3 doors,4.0,288799.0
Porsche,992,France,6/2023,2 500 km,650 hp,Automatic,Petrol,4x2,11.7 l/100km,257 g/km,,Black interior,Other interior material,Cabriolet,2/3 doors,4.0,288749.0
Porsche,992,Austria,8/2024,10 km,641 hp,Automatic,Petrol,4x4,11.7 l/100km,257 g/km,,Black interior,Other interior material,Cabriolet,2/3 doors,4.0,288549.0
Lamborghini,Huracan,Germany,10/2022,10 690 km,630 hp,Automatic,Petrol,4x4,13.9 l/100km,332 g/km,Green,Black interior,Full leather interior,Coupe,2/3 doors,2.0,285849.0
Mercedes-Benz,SL 63 AMG,Germany,8/2024,0 km,577 hp,Automatic,Petrol,4x4,13 l/100km,298 g/km,Red,Other interior color,Full leather interior,Cabriolet,2/3 doors,2.0,285849.0
Lamborghini,Urus,Germany,9/2019,45 500 km,641 hp,Automatic,Petrol,4x4,13.6 l/100km,325 g/km,White,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5.0,285849.0
Bentley,Flying Spur,Germany,10/2023,19 300 km,626 hp,Automatic,Petrol,4x4,14.1 l/100km,337 g/km,Black,Other interior color,Other interior material,Sedans / saloons,4/5 doors,5.0,285849.0
Ferrari,Portofino,Germany,8/2023,9 200 km,612 hp,Automatic,Petrol,4x2,9.8 l/100km,235 g/km,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,4.0,285849.0
Alpina,B8,Netherlands,1/2024,10 km,613 hp,Automatic,Petrol,4x4,11.3 l/100km,270 g/km,Silver,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5.0,285799.0
Porsche,992,Germany,4/2024,3 500 km,641 hp,Automatic,Petrol,4x4,11.7 l/100km,257 g/km,Black,Black interior,Cloth interior,Cabriolet,2/3 doors,4.0,285799.0
Mercedes-Benz,G 63 AMG,Germany,10/2024,24 km,597 hp,Automatic,Petrol,4x4,14 l/100km,335 g/km,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,285799.0
Mercedes-Benz,G 63 AMG,Germany,10/2024,24 km,597 hp,Automatic,Petrol,4x4,14.9 l/100km,335 g/km,,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,285799.0
Land Rover,Range Rover,Germany,8/2024,15 km,606 hp,Automatic,Petrol,4x4,11.9 l/100km,272 g/km,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,285799.0
Aston Martin,DBX,Germany,7/2024,23 km,697 hp,Automatic,Petrol,4x4,14.2 l/100km,323 g/km,Green,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,285799.0
Bentley,Continental GT,Germany,7/2022,35 853 km,650 hp,Automatic,Petrol,4x4,13.3 l/100km,317 g/km,Green,Other interior color,Full leather interior,Coupe,2/3 doors,4.0,285799.0
Mercedes-Benz,SLS AMG,Germany,11/2012,24 991 km,563 hp,Automatic,Petrol,4x2,12.9 l/100km,308 g/km,Grey,Beige interior,Full leather interior,Coupe,2/3 doors,2.0,285799.0
Ferrari,Portofino,Germany,3/2023,8 300 km,612 hp,Automatic,Petrol,4x2,9.8 l/100km,235 g/km,White,Black interior,Full leather interior,Cabriolet,2/3 doors,4.0,285799.0
Bentley,Bentayga,Germany,6/2024,3 500 km,542 hp,Automatic,Petrol,4x4,12.8 l/100km,294 g/km,Black,Beige interior,Full leather interior,SUV / offroad,4/5 doors,5.0,285799.0
Ferrari,Portofino,Germany,7/2024,66 km,612 hp,Automatic,Petrol,4x2,,256 g/km,Green,Black interior,Full leather interior,Cabriolet,2/3 doors,4.0,285799.0
Ferrari,Roma,Germany,5/2021,500 km,612 hp,Automatic,Petrol,4x2,11.2 l/100km,234 g/km,Blue,Brown interior,Full leather interior,Coupe,2/3 doors,4.0,285799.0
Bentley,Continental GT,Germany,1/2024,2 500 km,543 hp,Automatic,Petrol,4x4,11.5 l/100km,275 g/km,Blue,Beige interior,Full leather interior,Coupe,2/3 doors,4.0,285799.0
Bentley,Bentayga,Germany,5/2024,7 900 km,542 hp,Automatic,Petrol,4x4,13 l/100km,294 g/km,Blue,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5.0,285749.0
Porsche,992,Germany,5/2024,1 200 km,641 hp,Automatic,Petrol,4x2,11.5 l/100km,254 g/km,Black,Black interior,Full leather interior,Coupe,2/3 doors,4.0,285649.0
Audi,R8,Germany,11/2023,200 km,612 hp,Automatic,Petrol,4x2,13.1 l/100km,297 g/km,White,Black interior,Alcantara interior,Coupe,2/3 doors,2.0,283149.0
Porsche,992,Austria,10/2024,10 km,573 hp,Automatic,Petrol,4x4,11.5 l/100km,254 g/km,Green,Other interior color,Other interior material,Coupe,2/3 doors,4.0,283099.0
Ferrari,F8,Germany,11/2019,38 500 km,711 hp,Automatic,Petrol,4x2,12.1 l/100km,289 g/km,Blue,Black interior,Full leather interior,Coupe,2/3 doors,2.0,283099.0
Porsche,992,France,7/2024,40 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,Blue,Black interior,Cloth interior,Coupe,2/3 doors,2.0,283099.0
Bentley,Bentayga,France,12/2022,20 400 km,542 hp,Automatic,Petrol,4x4,12.3 l/100km,294 g/km,Grey,Brown interior,,SUV / offroad,4/5 doors,5.0,283099.0
Ferrari,Portofino,Spain,7/2021,22 581 km,612 hp,Automatic,Petrol,4x2,11.7 l/100km,235 g/km,Green,Other interior color,Other interior material,Cabriolet,2/3 doors,4.0,283099.0
Mercedes-Benz,G 63 AMG,Italy,10/2024,1 km,577 hp,Automatic,Petrol,4x4,14.4 l/100km,369 g/km,Silver,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,282999.0
Aston Martin,DB11,Spain,5/2023,80 km,503 hp,Automatic,Petrol,4x2,9.9 l/100km,237 g/km,Black,Other interior color,Other interior material,Cabriolet,2/3 doors,2.0,282749.0
Mercedes-Benz,G 63 AMG,Germany,10/2024,50 km,597 hp,Automatic,Petrol,4x4,,335 g/km,White,,,SUV / offroad,4/5 doors,5.0,282599.0
Porsche,992,Germany,7/2024,0 km,573 hp,Automatic,Petrol,4x4,11.5 l/100km,254 g/km,Black,Black interior,Full leather interior,Coupe,2/3 doors,4.0,282549.0
Mercedes-Benz,G 63 AMG,France,7/2023,450 km,577 hp,Automatic,Petrol,4x4,15.6 l/100km,373 g/km,Red,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,282449.0
Porsche,Cayman,Austria,6/2023,3 800 km,493 hp,Automatic,Petrol,4x2,12.3 l/100km,299 g/km,Black,Black interior,Alcantara interior,Coupe,2/3 doors,2.0,282449.0
McLaren,720S,Luxembourg,1/2023,1 500 km,711 hp,Automatic,Petrol,4x2,,,Red,Black interior,Other interior material,Coupe,2/3 doors,2.0,282399.0
Mercedes-Benz,G 400,Austria,7/2023,70 km,326 hp,Automatic,Diesel,4x4,11.2 l/100km,297 g/km,Black,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5.0,282349.0
Porsche,992,Luxembourg,5/2023,18 000 km,641 hp,Automatic,Petrol,4x4,11.7 l/100km,257 g/km,Black,Black interior,Other interior material,Cabriolet,2/3 doors,4.0,282299.0
Bentley,Bentayga,Luxembourg,1/2024,100 km,542 hp,Automatic,Petrol,4x4,,,Grey,Grey interior,Full leather interior,SUV / offroad,4/5 doors,5.0,282299.0
Porsche,992,Luxembourg,5/2022,29 079 km,641 hp,Automatic,Petrol,4x4,11.5 l/100km,254 g/km,Black,Black interior,Full leather interior,Coupe,2/3 doors,4.0,282299.0
Porsche,992,Germany,3/2024,18 500 km,641 hp,Automatic,Petrol,4x4,11.7 l/100km,257 g/km,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,4.0,282149.0
Lamborghini,Urus,Italy,3/2021,26 000 km,641 hp,Automatic,Petrol,4x4,12.6 l/100km,325 g/km,Green,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,282149.0
Porsche,992,Spain,5/2022,216 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,Red,Other interior color,Other interior material,Coupe,2/3 doors,4.0,282049.0
Lamborghini,Urus,Germany,5/2021,12 520 km,641 hp,Automatic,Petrol,4x4,13.6 l/100km,325 g/km,Yellow,Other interior color,Alcantara interior,SUV / offroad,4/5 doors,5.0,280049.0
Aston Martin,DBS,Germany,12/2019,11 300 km,715 hp,Automatic,Petrol,4x2,,,Grey,Black interior,Full leather interior,Coupe,2/3 doors,4.0,280049.0
McLaren,720S,Belgium,3/2022,12 576 km,711 hp,Automatic,Petrol,4x2,,,Grey,Other interior color,Alcantara interior,Cabriolet,2/3 doors,2.0,280049.0
Lamborghini,Urus,Luxembourg,1/2022,51 000 km,641 hp,Automatic,Petrol,4x4,13.6 l/100km,325 g/km,Silver,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,280049.0
Ferrari,Portofino,Spain,10/2021,8 300 km,612 hp,Automatic,Petrol,4x2,11.7 l/100km,235 g/km,Silver,Other interior color,Other interior material,Cabriolet,2/3 doors,4.0,280049.0
Maserati,MC20,Italy,6/2022,11 026 km,621 hp,Automatic,Petrol,4x2,10.9 l/100km,261 g/km,Black,Black interior,Alcantara interior,Coupe,2/3 doors,2.0,280049.0
